vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
2,1/1/2021 2:45:16,1/1/2021 3:21:15,1,8.88,1.0,N,1,31,0.5,0.5,6.96,0,0.3,,41.76,48,177,2021,1
2,1/1/2021 2:02:16,1/1/2021 2:22:21,1,5.76,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,,27.96,137,223,2021,1
2,1/1/2021 2:44:59,1/1/2021 3:14:15,1,10.64,1.0,N,1,33.5,0.5,0.5,7.46,0,0.3,,44.76,100,69,2021,1
1,1/1/2021 2:04:54,1/1/2021 2:25:39,1,6,1.0,N,1,20,3,0.5,0.01,0,0.3,,23.81,68,112,2021,1
2,1/1/2021 2:10:01,1/1/2021 2:25:10,3,6.3,1.0,N,1,20,0.5,0.5,4.76,0,0.3,,28.56,231,112,2021,1
2,1/1/2021 2:23:02,1/1/2021 2:41:10,1,7.78,1.0,N,1,23.5,0.5,0.5,8.19,0,0.3,,35.49,161,40,2021,1
2,1/1/2021 2:44:19,1/1/2021 3:10:35,1,6.9,1.0,N,1,23.5,0.5,0.5,5.46,0,0.3,,32.76,170,225,2021,1
2,1/1/2021 2:34:28,1/1/2021 3:02:02,1,6.66,1.0,N,1,24,0.5,0.5,8.34,0,0.3,,36.14,230,181,2021,1
1,1/1/2021 2:11:41,1/1/2021 2:24:56,1,6.8,1.0,N,1,20.5,3,0.5,4.85,0,0.3,,29.15,238,243,2021,1
1,1/1/2021 2:02:27,1/1/2021 2:23:09,2,10.3,1.0,N,1,30.5,3,0.5,6.85,0,0.3,,41.15,239,213,2021,1
1,1/1/2021 2:21:23,1/1/2021 2:41:02,1,8.2,1.0,N,1,26,3,0.5,7.45,0,0.3,,37.25,186,243,2021,1
2,1/1/2021 2:20:11,1/1/2021 2:39:28,1,5.94,1.0,N,1,19.5,0.5,0.5,4,0,0.3,,27.3,144,226,2021,1
2,1/1/2021 2:30:47,1/1/2021 3:02:42,1,12.58,1.0,N,1,36,0.5,0.5,7.96,0,0.3,,47.76,233,39,2021,1
2,1/1/2021 2:20:24,1/1/2021 2:50:11,2,8.87,1.0,N,1,29,0.5,0.5,6.56,0,0.3,,39.36,142,37,2021,1
2,1/1/2021 2:27:55,1/1/2021 2:47:11,3,7.95,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,,33.96,48,247,2021,1
2,1/1/2021 2:17:49,1/1/2021 2:34:25,2,5.84,1.0,N,1,18.5,0.5,0.5,6.69,0,0.3,,28.99,79,7,2021,1
2,1/1/2021 1:59:16,1/1/2021 2:22:24,1,8.97,1.0,N,1,27.5,0.5,0.5,6.26,0,0.3,,37.56,113,116,2021,1
1,1/1/2021 3:11:07,1/1/2021 3:31:59,0,5.6,1.0,N,1,19.5,3,0.5,4.65,0,0.3,,27.95,90,238,2021,1
2,1/1/2021 3:42:09,1/1/2021 4:06:17,5,7.86,1.0,N,1,25.5,0.5,0.5,7.32,0,0.3,,36.62,100,188,2021,1
2,1/1/2021 3:46:08,1/1/2021 4:23:14,1,8.67,1.0,N,1,30.5,0.5,0.5,10.29,0,0.3,,44.59,148,50,2021,1
1,1/1/2021 3:08:36,1/1/2021 3:30:51,1,15,1.0,N,1,40.5,2.5,0.5,10.08,6.12,0.3,,60,138,87,2021,1
1,1/1/2021 3:55:18,1/1/2021 4:09:33,1,7,1.0,N,1,20.5,3,0.5,7.25,0,0.3,,31.55,87,263,2021,1
2,1/1/2021 3:02:15,1/1/2021 3:18:14,1,6.24,1.0,N,1,20,0.5,0.5,4.76,0,0.3,,28.56,125,151,2021,1
2,1/1/2021 3:42:19,1/1/2021 3:53:53,2,9.02,1.0,N,1,22.5,0.5,0.5,10,6.12,0.3,,42.42,264,138,2021,1
2,1/1/2021 3:14:00,1/1/2021 3:19:49,2,2.51,5.0,N,1,0.15,0,0,16.66,0,0.3,,19.61,141,226,2021,1
2,1/1/2021 3:33:26,1/1/2021 3:45:31,1,7.09,1.0,N,1,21,0.5,0.5,6.2,0,0.3,,31,141,261,2021,1
1,1/1/2021 3:14:13,1/1/2021 3:39:44,1,6.6,1.0,Y,1,22.5,3,0.5,5.25,0,0.3,,31.55,231,37,2021,1
2,1/1/2021 3:16:36,1/1/2021 3:35:06,1,7.15,1.0,N,1,23,0.5,0.5,6.7,0,0.3,,33.5,68,116,2021,1
2,1/1/2021 3:15:00,1/1/2021 3:16:12,1,0.36,1.0,N,1,3,0.5,0.5,1.36,0,0.3,,8.16,140,140,2021,1
2,1/1/2021 3:18:12,1/1/2021 3:41:02,6,5.94,1.0,N,1,20.5,0.5,0.5,4.86,0,0.3,,29.16,264,264,2021,1
2,1/1/2021 3:20:35,1/1/2021 3:36:31,1,7.29,1.0,N,1,23,0.5,0.5,5.36,0,0.3,,32.16,239,235,2021,1
2,1/1/2021 3:32:30,1/1/2021 3:54:50,1,9.34,1.0,N,1,29,0.5,0.5,7.78,6.12,0.3,,46.7,186,95,2021,1
1,1/1/2021 3:01:11,1/1/2021 3:33:13,1,12.4,1.0,N,1,38,3,0.5,10.4,0,0.3,,52.2,161,89,2021,1
2,1/1/2021 3:44:33,1/1/2021 4:07:41,1,4.96,1.0,N,1,19.5,0.5,0.5,5.82,0,0.3,,29.12,87,25,2021,1
1,1/1/2021 3:58:42,1/1/2021 3:58:59,2,0,5.0,Y,1,45,0,0,0.01,0,0.3,,45.31,227,227,2021,1
2,1/1/2021 3:42:26,1/1/2021 3:55:53,1,5.83,1.0,N,1,18.5,0.5,0.5,3.96,0,0.3,,23.76,75,127,2021,1
2,1/1/2021 2:58:56,1/1/2021 3:29:29,4,10.4,1.0,N,1,32.5,0.5,0.5,7.26,0,0.3,,43.56,50,57,2021,1
2,1/1/2021 3:13:43,1/1/2021 3:31:08,6,7.04,1.0,N,1,22.5,0.5,0.5,2.63,0,0.3,,28.93,263,261,2021,1
1,1/1/2021 3:10:21,1/1/2021 3:35:26,1,9.2,1.0,N,1,28.5,3,0.5,6.45,0,0.3,,38.75,249,116,2021,1
2,1/1/2021 3:56:51,1/1/2021 4:19:33,1,5.33,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,,27.96,166,233,2021,1
2,1/1/2021 3:24:43,1/1/2021 3:50:04,2,10.09,1.0,N,1,29.5,0.5,0.5,0.7,0,0.3,,34,163,247,2021,1
2,1/1/2021 3:13:43,1/1/2021 3:30:03,1,7.66,1.0,N,1,23,0.5,0.5,6.7,0,0.3,,33.5,79,41,2021,1
1,1/1/2021 3:02:17,1/1/2021 3:19:20,1,6.2,1.0,N,1,20.5,3,0.5,4.86,0,0.3,,29.16,249,263,2021,1
2,1/1/2021 3:55:17,1/1/2021 4:10:26,1,5.92,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,,27.96,230,152,2021,1
2,1/1/2021 3:33:56,1/1/2021 3:51:01,1,5.64,1.0,N,1,19,0.5,0.5,4.56,0,0.3,,27.36,113,61,2021,1
2,1/1/2021 3:34:43,1/1/2021 4:13:30,1,11.1,1.0,N,1,37,0.5,0.5,12.24,0,0.3,,53.04,230,225,2021,1
2,1/1/2021 3:07:52,1/1/2021 3:25:07,1,5.55,1.0,N,1,18.5,0.5,0.5,4.46,0,0.3,,26.76,43,159,2021,1
2,1/1/2021 3:08:19,1/1/2021 3:24:22,1,6.23,1.0,N,1,19,0.5,0.5,4.56,0,0.3,,27.36,161,255,2021,1
2,1/1/2021 3:29:03,1/1/2021 3:55:39,1,6.24,1.0,N,1,22.5,0.5,0.5,7.89,0,0.3,,34.19,148,181,2021,1
1,1/1/2021 3:14:22,1/1/2021 3:37:56,1,4.6,1.0,N,1,19,3,0.5,6.8,0,0.3,,29.6,42,262,2021,1
1,1/1/2021 3:17:17,1/1/2021 3:37:35,1,9.3,1.0,N,1,28,3,0.5,6.35,0,0.3,,38.15,90,42,2021,1
2,1/1/2021 3:10:33,1/1/2021 3:30:34,1,6.82,1.0,N,1,21.5,0.5,0.5,5.06,0,0.3,,30.36,181,230,2021,1
2,1/1/2021 3:04:25,1/1/2021 3:59:59,1,16.4,1.0,N,1,58,0.5,0.5,11.86,0,0.3,,71.16,39,15,2021,1
2,1/1/2021 3:01:01,1/1/2021 3:23:20,1,5.89,1.0,N,1,21.5,0.5,0.5,6.33,0,0.3,,31.63,231,61,2021,1
1,1/1/2021 4:46:39,1/1/2021 5:07:09,1,4.8,1.0,N,1,18.5,0.5,0.5,3.95,0,0.3,,23.75,255,7,2021,1
2,1/1/2021 4:15:50,1/1/2021 4:33:54,1,8.75,1.0,N,1,26,0.5,0.5,5.96,0,0.3,,35.76,114,74,2021,1
2,1/1/2021 4:16:39,1/1/2021 4:32:20,2,6.09,1.0,N,1,18.5,0.5,0.5,2.23,0,0.3,,24.53,263,82,2021,1
1,1/1/2021 4:42:09,1/1/2021 5:13:27,1,8.3,1.0,N,1,28.5,3,0.5,6.45,0,0.3,,38.75,170,37,2021,1
2,1/1/2021 4:22:14,1/1/2021 4:45:17,6,12.28,1.0,N,1,35.5,0.5,0.5,7.86,0,0.3,,47.16,229,14,2021,1
2,1/1/2021 4:58:09,1/1/2021 5:05:42,1,3.74,5.0,N,1,38,0,0,10.51,11.75,0.3,,63.06,50,265,2021,1
1,1/1/2021 4:19:19,1/1/2021 4:38:08,1,5.9,1.0,N,1,20,3,0.5,5.95,0,0.3,,29.75,48,217,2021,1
2,1/1/2021 4:31:57,1/1/2021 4:56:45,1,9.82,1.0,N,1,30,0.5,0.5,6.76,0,0.3,,40.56,142,17,2021,1
2,1/1/2021 4:25:10,1/1/2021 4:48:41,1,7.69,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,,33.96,263,97,2021,1
1,1/1/2021 5:41:02,1/1/2021 5:59:06,2,8.5,1.0,N,1,25,0.5,0.5,5.25,0,0.3,,31.55,132,38,2021,1
2,1/1/2021 5:46:45,1/1/2021 6:01:49,1,9.27,4.0,N,1,29.5,0.5,0.5,6.16,0,0.3,,36.96,132,265,2021,1
2,1/1/2021 5:23:20,1/1/2021 5:38:04,1,10.98,1.0,N,1,30,0.5,0.5,4.75,0,0.3,,36.05,132,138,2021,1
2,1/1/2021 5:21:26,1/1/2021 5:46:28,1,11.4,1.0,N,1,34,0.5,0.5,7.56,0,0.3,,45.36,141,62,2021,1
2,1/1/2021 5:45:16,1/1/2021 5:59:27,1,9.32,1.0,N,1,26,0.5,0.5,7.18,6.12,0.3,,43.1,233,138,2021,1
2,1/1/2021 3:56:33,1/1/2021 4:10:37,5,6.51,1.0,N,1,20,0.5,0.5,9.55,0,0.3,,30.85,132,76,2021,1
2,1/1/2021 5:21:08,1/1/2021 5:40:23,1,6.83,1.0,N,1,20,0.5,0.5,5.95,0,0.3,,29.75,74,45,2021,1
1,1/1/2021 5:05:49,1/1/2021 5:26:54,1,8.3,1.0,Y,1,25,3,0.5,7.2,0,0.3,,36,239,25,2021,1
2,1/1/2021 5:43:00,1/1/2021 5:58:56,1,10.74,1.0,N,1,30,0.5,0.5,10.14,0,0.3,,43.94,79,138,2021,1
1,1/1/2021 5:24:09,1/1/2021 6:07:49,1,9.9,1.0,N,1,37,2.5,0.5,8.05,0,0.3,,48.35,50,188,2021,1
2,1/1/2021 5:25:55,1/1/2021 5:51:55,1,10.97,1.0,N,1,32.5,0.5,0.5,6.76,0,0.3,,40.56,132,61,2021,1
2,1/1/2021 5:40:25,1/1/2021 6:01:33,1,6.47,1.0,N,1,22.5,0.5,0.5,6.58,0,0.3,,32.88,90,181,2021,1
2,1/1/2021 5:31:01,1/1/2021 5:47:54,1,6.11,1.0,N,1,19,0.5,0.5,4.56,0,0.3,,27.36,79,179,2021,1
1,1/1/2021 5:41:36,1/1/2021 6:02:59,2,10.1,1.0,N,1,28.5,2.5,0.5,10,6.12,0.3,,47.92,230,138,2021,1
2,1/1/2021 5:14:41,1/1/2021 5:30:42,1,6.82,1.0,N,1,21.5,0.5,0.5,5.06,0,0.3,,30.36,68,42,2021,1
2,1/1/2021 5:49:18,1/1/2021 6:04:40,1,6.2,1.0,N,1,19.5,0.5,0.5,4.16,0,0.3,,24.96,132,197,2021,1
2,1/1/2021 5:19:32,1/1/2021 5:42:10,1,6.19,1.0,N,1,21.5,0.5,0.5,7.59,0,0.3,,32.89,142,261,2021,1
1,1/1/2021 6:31:58,1/1/2021 7:03:40,1,10.3,1.0,N,1,34,2.5,0.5,7.45,0,0.3,,44.75,138,107,2021,1
2,1/1/2021 6:52:06,1/1/2021 6:52:11,1,0.08,5.0,N,1,16.7,0,0,0.01,0,0.3,,17.01,244,244,2021,1
2,1/1/2021 6:52:16,1/1/2021 7:03:42,2,7.49,1.0,N,1,21,0,0.5,4.37,0,0.3,,28.67,229,231,2021,1
2,1/1/2021 6:53:08,1/1/2021 7:15:19,1,8.45,1.0,N,1,26,0,0.5,5.86,0,0.3,,35.16,140,37,2021,1
2,1/1/2021 6:45:54,1/1/2021 6:58:52,1,7.56,1.0,N,1,22.5,0,0.5,4.2,0,0.3,,30,239,127,2021,1
2,1/1/2021 6:46:37,1/1/2021 7:16:01,1,7.28,1.0,N,1,26,0,0.5,8.04,0,0.3,,34.84,61,61,2021,1
1,1/1/2021 6:08:53,1/1/2021 6:33:15,1,14.4,5.0,N,1,50,0,0,12.8,13.75,0.3,,76.85,107,1,2021,1
2,1/1/2021 6:24:54,1/1/2021 6:47:35,1,9.8,1.0,N,1,29,0,0.5,5.7,0,0.3,,38,186,26,2021,1
2,1/1/2021 6:23:42,1/1/2021 6:36:24,1,8.51,1.0,N,1,24,0,0.5,7,6.12,0.3,,40.42,263,138,2021,1
2,1/1/2021 6:27:12,1/1/2021 6:41:28,1,10.27,1.0,N,1,29,0,0.5,8.94,0,0.3,,38.74,132,92,2021,1
2,1/1/2021 6:14:13,1/1/2021 6:37:01,1,15.69,3.0,N,1,59.5,0,0,10,13.75,0.3,,83.55,161,1,2021,1
2,1/1/2021 6:16:56,1/1/2021 6:55:47,1,33.09,4.0,N,1,114,0,0.5,22.96,0,0.3,,137.76,132,265,2021,1
2,1/1/2021 6:47:12,1/1/2021 7:09:17,2,17.47,3.0,N,1,63.5,0,0,15.51,13.75,0.3,,93.06,50,1,2021,1
2,1/1/2021 6:02:28,1/1/2021 6:03:00,1,0.2,1.0,N,1,3,0.5,0.5,1.36,0,0.3,,8.16,48,48,2021,1
2,1/1/2021 7:47:23,1/1/2021 8:00:39,1,7.57,1.0,N,1,22.5,0,0.5,4.66,0,0.3,,27.96,238,220,2021,1
2,1/1/2021 7:42:03,1/1/2021 7:50:35,1,2.25,5.0,N,1,9.99,0,0.5,1.39,0,0.3,,14.68,263,166,2021,1
2,1/1/2021 7:48:12,1/1/2021 8:09:42,1,12.68,1.0,N,1,35.5,0,0.5,9.7,0,0.3,,48.5,170,28,2021,1
1,1/1/2021 7:59:12,1/1/2021 8:13:56,2,9.1,1.0,N,1,25,2.5,0.5,8,6.12,0.3,,42.42,141,138,2021,1
2,1/1/2021 7:43:17,1/1/2021 8:01:43,6,5.63,1.0,N,1,19,0,0.5,3.34,0,0.3,,25.64,262,211,2021,1
2,1/1/2021 7:31:22,1/1/2021 7:47:55,1,7.46,1.0,N,1,23,0,0.5,4.76,0,0.3,,28.56,132,95,2021,1
2,1/1/2021 7:45:39,1/1/2021 8:06:51,1,10.43,1.0,N,1,30,0,0.5,7.88,6.12,0.3,,47.3,230,138,2021,1
2,1/1/2021 7:23:24,1/1/2021 7:48:58,1,9.13,1.0,N,1,28,0,0.5,9.39,0,0.3,,40.69,170,138,2021,1
2,1/1/2021 7:26:49,1/1/2021 7:44:48,1,6.24,1.0,N,1,21.5,0,0.5,4,0,0.3,,28.8,229,152,2021,1
1,1/1/2021 7:05:09,1/1/2021 7:27:55,1,6.5,1.0,N,1,22.5,2.5,0.5,4,0,0.3,,29.8,48,129,2021,1
1,1/1/2021 7:22:43,1/1/2021 7:42:26,1,14.8,3.0,N,1,57,0,0,8,13.75,0.3,,79.05,186,1,2021,1
1,1/1/2021 7:21:44,1/1/2021 7:43:41,1,4.5,1.0,N,1,18.5,2.5,0.5,4.35,0,0.3,,26.15,143,211,2021,1
2,1/1/2021 7:46:02,1/1/2021 8:05:11,1,6.03,1.0,N,1,20.5,0,0.5,4.76,0,0.3,,28.56,88,143,2021,1
2,1/1/2021 7:43:14,1/1/2021 7:44:06,1,0.4,1.0,N,1,3,0,0.5,1.26,0,0.3,,7.56,90,90,2021,1
2,1/1/2021 7:52:50,1/1/2021 8:13:08,1,7.92,1.0,N,1,25,0,0.5,10,0,0.3,,38.3,163,138,2021,1
2,1/1/2021 7:05:06,1/1/2021 7:24:21,4,6.18,1.0,N,1,19.5,0,0.5,4.56,0,0.3,,27.36,68,42,2021,1
2,1/1/2021 6:56:48,1/1/2021 7:18:47,1,10.72,1.0,N,1,31.5,0,0.5,10.23,6.12,0.3,,51.15,239,138,2021,1
2,1/1/2021 7:29:04,1/1/2021 7:47:45,1,9.98,1.0,N,1,28.5,0,0.5,6.36,0,0.3,,38.16,107,244,2021,1
2,1/1/2021 7:48:25,1/1/2021 8:07:59,1,6.15,1.0,N,1,20.5,0,0.5,4.76,0,0.3,,28.56,263,129,2021,1
2,1/1/2021 7:57:38,1/1/2021 8:14:10,1,5.63,1.0,N,1,19.5,0,0.5,4.56,0,0.3,,27.36,48,87,2021,1
2,1/1/2021 7:31:50,1/1/2021 7:48:21,2,8.32,1.0,N,1,24.5,0,0.5,8.48,6.12,0.3,,42.4,263,138,2021,1
2,1/1/2021 7:35:44,1/1/2021 7:49:59,1,3.42,5.0,N,1,12.74,0,0.5,1.69,0,0.3,,17.73,143,75,2021,1
2,1/1/2021 7:31:09,1/1/2021 7:48:44,5,5.54,1.0,N,1,19,0,0.5,0.02,0,0.3,,22.32,129,237,2021,1
1,1/1/2021 8:07:46,1/1/2021 8:29:12,1,5.2,1.0,N,1,19.5,2.5,0.5,5.7,0,0.3,,28.5,107,61,2021,1
1,1/1/2021 8:01:57,1/1/2021 8:15:27,1,8.6,1.0,N,1,24.5,0,0.5,6.3,0,0.3,,31.6,138,160,2021,1
2,1/1/2021 8:30:33,1/1/2021 8:31:15,1,0,5.0,N,1,27,0,0,0.27,0,0.3,,27.57,265,265,2021,1
2,1/1/2021 8:05:29,1/1/2021 8:24:20,1,8.29,1.0,N,1,25.5,0,0.5,10,0,0.3,,38.8,137,61,2021,1
2,1/1/2021 8:14:35,1/1/2021 8:30:55,2,9.43,1.0,N,1,26,0,0.5,3.58,6.12,0.3,,39,138,79,2021,1
2,1/1/2021 8:18:47,1/1/2021 8:33:26,1,10.27,1.0,N,1,28.5,0,0.5,7.58,6.12,0.3,,45.5,229,138,2021,1
1,1/1/2021 8:51:38,1/1/2021 9:07:39,4,11.9,1.0,Y,1,32.5,0,0.5,6.65,0,0.3,,39.95,138,132,2021,1
2,1/1/2021 8:39:43,1/1/2021 9:03:15,1,8.27,1.0,N,1,26.5,0,0.5,5.96,0,0.3,,35.76,107,62,2021,1
1,1/1/2021 8:34:41,1/1/2021 8:49:50,1,9.2,1.0,N,1,26,2.5,0.5,7.05,6.12,0.3,,42.47,233,138,2021,1
2,1/1/2021 8:08:52,1/1/2021 8:09:02,1,0,5.0,N,1,0.11,0,0,0.12,0,0.3,,0.53,238,238,2021,1
2,1/1/2021 8:36:50,1/1/2021 9:00:29,1,13.39,1.0,N,1,38,0,0.5,15,0,0.3,,56.3,141,3,2021,1
1,1/1/2021 8:26:38,1/1/2021 8:49:01,1,10.7,1.0,N,1,31.5,2.5,0.5,8.65,0,0.3,,43.45,107,26,2021,1
2,1/1/2021 8:23:27,1/1/2021 8:36:38,6,8.62,1.0,N,1,24,0,0.5,6.68,6.12,0.3,,40.1,262,138,2021,1
2,1/1/2021 8:36:22,1/1/2021 8:48:32,1,6.06,1.0,N,1,19,0,0.5,4.46,0,0.3,,26.76,13,233,2021,1
2,1/1/2021 8:18:09,1/1/2021 8:42:20,1,14.65,1.0,N,1,40,0,0.5,8.66,0,0.3,,51.96,148,242,2021,1
1,1/1/2021 8:55:07,1/1/2021 8:55:30,1,2.3,5.0,N,1,46.7,0,0,10,0,0.3,,57,265,265,2021,1
2,1/1/2021 8:13:09,1/1/2021 8:53:28,3,12.63,1.0,N,1,37.5,0,0.5,8.16,0,0.3,,48.96,141,264,2021,1
2,1/1/2021 8:05:51,1/1/2021 8:24:38,2,5.63,1.0,N,1,19,0,0.5,4.46,0,0.3,,26.76,137,223,2021,1
1,1/1/2021 8:38:30,1/1/2021 8:38:57,1,0,5.0,N,1,61,0,0,7,0,0.3,,68.3,163,163,2021,1
2,1/1/2021 8:58:38,1/1/2021 9:12:39,1,9.84,1.0,N,1,27,0,0.5,7.58,0,0.3,,37.88,138,148,2021,1
2,1/1/2021 8:26:19,1/1/2021 8:46:09,1,10.01,1.0,N,1,29,0,0.5,7.68,6.12,0.3,,46.1,138,239,2021,1
2,1/1/2021 8:34:21,1/1/2021 8:48:03,1,9.23,1.0,N,1,25.5,0,0.5,6.98,6.12,0.3,,41.9,233,138,2021,1
2,1/1/2021 8:33:09,1/1/2021 8:50:05,1,5.95,1.0,N,1,20.5,0,0.5,4.76,0,0.3,,28.56,186,87,2021,1
2,1/1/2021 8:59:31,1/1/2021 9:28:55,1,20.37,4.0,N,1,69.5,0,0.5,15.28,6.12,0.3,,91.7,138,265,2021,1
2,1/1/2021 8:13:30,1/1/2021 8:30:45,1,5.72,1.0,N,1,18.5,0,0.5,4.36,0,0.3,,26.16,158,262,2021,1
2,1/1/2021 8:34:19,1/1/2021 8:43:36,1,2.75,5.0,N,1,12.11,0,0.5,1.62,0,0.3,,17.03,166,142,2021,1
2,1/1/2021 8:50:34,1/1/2021 9:08:49,1,6.84,1.0,N,1,22.5,0,0.5,7.74,0,0.3,,33.54,148,262,2021,1
2,1/1/2021 8:43:49,1/1/2021 9:00:14,5,9.79,1.0,N,1,28,0,0.5,9.36,6.12,0.3,,46.78,238,138,2021,1
2,1/1/2021 8:50:10,1/1/2021 9:10:43,1,5.71,1.0,N,1,20,0,0.5,4.66,0,0.3,,27.96,88,163,2021,1
2,1/1/2021 8:22:40,1/1/2021 8:36:19,1,7.64,5.0,N,1,20.8,0,0.5,2.58,6.12,0.3,,30.3,75,82,2021,1
2,1/1/2021 9:02:48,1/1/2021 9:19:49,3,12.89,1.0,N,1,35,0,0.5,7.16,0,0.3,,42.96,138,132,2021,1
2,1/1/2021 9:47:39,1/1/2021 9:48:43,6,0.4,1.0,N,1,3,0,0.5,1.58,0,0.3,,7.88,107,170,2021,1
1,1/1/2021 9:34:48,1/1/2021 9:57:07,1,12.3,1.0,N,1,35.5,2.5,0.5,9.65,0,0.3,,48.45,90,220,2021,1
1,1/1/2021 9:37:35,1/1/2021 10:00:05,1,13,1.0,N,1,36,2.5,0.5,7.85,0,0.3,,47.15,138,87,2021,1
1,1/1/2021 9:46:59,1/1/2021 10:08:28,1,9.8,1.0,Y,1,29,2.5,0.5,7.65,6.12,0.3,,46.07,138,239,2021,1
2,1/1/2021 9:00:16,1/1/2021 9:23:16,1,10.95,1.0,N,1,32,0,0.5,12.43,6.12,0.3,,53.85,143,138,2021,1
2,1/1/2021 9:17:01,1/1/2021 9:36:57,4,10.56,1.0,N,1,30,0,0.5,8.32,0,0.3,,41.62,107,243,2021,1
2,1/1/2021 9:51:19,1/1/2021 10:04:02,4,7.61,1.0,N,1,22,0,0.5,5.7,0,0.3,,28.5,152,220,2021,1
2,1/1/2021 9:14:34,1/1/2021 9:28:00,3,8.89,1.0,N,1,25,0,0.5,6.88,6.12,0.3,,41.3,233,138,2021,1
2,1/1/2021 9:36:29,1/1/2021 9:57:08,1,10.13,1.0,N,1,30.5,0,0.5,10.14,0,0.3,,43.94,244,114,2021,1
1,1/1/2021 9:17:04,1/1/2021 9:33:34,1,5.8,1.0,N,1,18.5,2.5,0.5,4.35,0,0.3,,26.15,234,195,2021,1
2,1/1/2021 9:45:00,1/1/2021 9:46:37,1,0.16,1.0,N,1,3,0,0.5,1.89,0,0.3,,8.19,233,170,2021,1
1,1/1/2021 9:57:04,1/1/2021 10:12:56,2,9.5,1.0,Y,1,27,2.5,0.5,4,6.12,0.3,,40.42,138,224,2021,1
2,1/1/2021 9:18:36,1/1/2021 9:19:46,1,0.28,1.0,N,1,3,0,0.5,0.5,0,0.3,,4.3,152,152,2021,1
2,1/1/2021 9:41:50,1/1/2021 9:59:37,2,5.75,1.0,N,1,19.5,0,0.5,4.56,0,0.3,,27.36,249,256,2021,1
1,1/1/2021 9:13:34,1/1/2021 9:28:03,2,8.9,1.0,N,1,25,2.5,0.5,6.88,6.12,0.3,,41.3,170,138,2021,1
2,1/1/2021 9:17:23,1/1/2021 9:37:12,1,11.84,1.0,N,1,33.5,0,0.5,8.08,6.12,0.3,,48.5,138,32,2021,1
2,1/1/2021 9:34:10,1/1/2021 9:53:06,1,6.12,1.0,N,1,21,0,0.5,4.86,0,0.3,,29.16,186,112,2021,1
1,1/1/2021 9:15:59,1/1/2021 9:37:54,0,7,1.0,N,1,24,0,0.5,6.2,0,0.3,,31,151,243,2021,1
2,1/1/2021 9:02:37,1/1/2021 9:17:29,2,8.37,1.0,N,1,24,0,0.5,6.68,6.12,0.3,,40.1,138,262,2021,1
2,1/1/2021 9:57:36,1/1/2021 10:21:27,4,10.72,1.0,N,1,32,0,0.5,7.06,0,0.3,,42.36,163,138,2021,1
1,1/1/2021 9:09:40,1/1/2021 9:28:25,1,5.7,1.0,N,1,18.5,2.5,0.5,5.45,0,0.3,,27.25,50,7,2021,1
2,1/1/2021 9:14:42,1/1/2021 9:37:35,1,17.34,1.0,N,1,46.5,0,0.5,9.46,0,0.3,,56.76,132,49,2021,1
2,1/1/2021 9:47:52,1/1/2021 10:01:13,1,8.14,1.0,N,1,23.5,0,0.5,8.23,6.12,0.3,,41.15,264,162,2021,1
2,1/1/2021 9:25:20,1/1/2021 9:47:28,2,10.23,1.0,N,1,30.5,0,0.5,11.98,6.12,0.3,,51.9,238,138,2021,1
1,1/1/2021 9:19:13,1/1/2021 9:53:01,1,5.2,1.0,N,1,24,2.5,0.5,5.45,0,0.3,,32.75,143,143,2021,1
1,1/1/2021 9:43:11,1/1/2021 10:02:28,1,7.6,1.0,N,1,24,2.5,0.5,5.45,0,0.3,,32.75,229,138,2021,1
2,1/1/2021 9:37:12,1/1/2021 9:51:27,5,6.49,1.0,N,1,19.5,0,0.5,6.84,0,0.3,,29.64,239,79,2021,1
2,1/1/2021 9:35:57,1/1/2021 10:02:40,2,11.03,1.0,N,1,33.5,0,0.5,8.58,6.12,0.3,,51.5,239,138,2021,1
2,1/1/2021 9:18:40,1/1/2021 9:45:58,1,5.42,1.0,N,1,22,0,0.5,5.06,0,0.3,,30.36,143,142,2021,1
2,1/1/2021 9:13:09,1/1/2021 9:30:05,1,9.1,1.0,N,1,27,0,0.5,6.06,0,0.3,,36.36,262,231,2021,1
2,1/1/2021 9:17:41,1/1/2021 9:30:07,1,7.76,1.0,N,1,22.5,0,0.5,7,2.8,0.3,,33.1,151,200,2021,1
2,1/1/2021 9:14:45,1/1/2021 9:24:54,1,6.58,1.0,N,1,19,0,0.5,4.46,0,0.3,,26.76,75,232,2021,1
1,1/1/2021 10:12:25,1/1/2021 10:36:21,1,14.5,1.0,N,1,39.5,0,0.5,6,0,0.3,,46.3,132,16,2021,1
2,1/1/2021 10:16:10,1/1/2021 10:28:12,1,7.84,1.0,N,1,22.5,0,0.5,5.16,0,0.3,,30.96,74,232,2021,1
